"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","html-keyboard-response","298","2.0.0","381418","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","299","2.0.0","383429","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Smedicaltape1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","300","2.0.0","383931","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","301","2.0.0","385942","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Slaptop2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","302","2.0.0","386444","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","303","2.0.0","388453","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Elei2.jpg","","","","","Memory","true","null","","","",""
"","null","html-keyboard-response","304","2.0.0","388956","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","305","2.0.0","390967","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Eframe1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","306","2.0.0","391469","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","307","2.0.0","393479","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Sdoughhands2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","308","2.0.0","393981","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","309","2.0.0","395990","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Eelectricbass2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","310","2.0.0","396493","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","311","2.0.0","398500","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Emoney1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","312","2.0.0","399001","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","5187","html-button-response","313","2.0.0","404190","pllo1t2f1nf","jaguar","0","Are you still there?","","","","","Attention Check","","","","","",""
"","null","image-keyboard-response","314","2.0.0","406199","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Ebonzai1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","315","2.0.0","406701","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","316","2.0.0","408711","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Sdoughhands2.jpg","","","","","Memory","true","null","","","",""
"","null","html-keyboard-response","317","2.0.0","409213","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","318","2.0.0","411224","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Eteapot2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","319","2.0.0","411726","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","320","2.0.0","413736","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Shandsign2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","321","2.0.0","414239","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","322","2.0.0","416249","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Sphoneold2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","323","2.0.0","416751","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","324","2.0.0","418762","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Esuitcase2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","325","2.0.0","419263","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","326","2.0.0","421273","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Ehotairballoon2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","327","2.0.0","421775","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","328","2.0.0","423786","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Siron2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","329","2.0.0","424288","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","330","2.0.0","426298","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Srhino2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","331","2.0.0","426800","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","332","2.0.0","428809","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Emicroscope2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","333","2.0.0","429312","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","334","2.0.0","431321","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Emuffin1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","335","2.0.0","431823","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
