"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","html-keyboard-response","133","2.0.0","217385","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","134","2.0.0","219387","p6labg5etft","flamingo","null","stimuli\STATE\USED\Sbriefcasemetal1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","135","2.0.0","219890","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","136","2.0.0","221893","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Etoywrench2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","137","2.0.0","222395","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","138","2.0.0","224405","p6labg5etft","flamingo","null","stimuli\STATE\USED\Sdresser1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","139","2.0.0","224908","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","140","2.0.0","226911","p6labg5etft","flamingo","null","stimuli\STATE\USED\Sredcabbage1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","141","2.0.0","227414","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","857","image-keyboard-response","142","2.0.0","229417","p6labg5etft","flamingo"," ","stimuli\STATE\USED\Sbriefcasemetal1.JPG","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","143","2.0.0","229919","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","144","2.0.0","231921","p6labg5etft","flamingo","null","stimuli\STATE\USED\Sbreadslice1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","145","2.0.0","232424","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","146","2.0.0","234427","p6labg5etft","flamingo","null","stimuli\STATE\USED\Scontainer1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","147","2.0.0","234930","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","148","2.0.0","236932","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Emicroscope2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","149","2.0.0","237434","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","150","2.0.0","239437","p6labg5etft","flamingo","null","stimuli\STATE\USED\Scooker2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","151","2.0.0","239940","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","152","2.0.0","241943","p6labg5etft","flamingo","null","stimuli\STATE\USED\Sbrushes2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","153","2.0.0","242446","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","154","2.0.0","244449","p6labg5etft","flamingo","null","stimuli\STATE\USED\Scateringtray2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","155","2.0.0","244952","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","156","2.0.0","246956","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Eguitar2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","157","2.0.0","247458","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","158","2.0.0","249462","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Ecamera1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","159","2.0.0","249965","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","160","2.0.0","251967","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Eheadphones1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","161","2.0.0","252469","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","162","2.0.0","254473","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Echeeses1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","163","2.0.0","254975","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","164","2.0.0","256978","p6labg5etft","flamingo","null","stimuli\STATE\USED\Srhino2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","165","2.0.0","257480","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","505","image-keyboard-response","166","2.0.0","259484","p6labg5etft","flamingo"," ","stimuli\STATE\USED\Sdoughhands2.jpg","","","","","Memory","false","false","","","",""
"","null","html-keyboard-response","167","2.0.0","259986","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","168","2.0.0","261989","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Eremote2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","169","2.0.0","262492","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","170","2.0.0","264495","p6labg5etft","flamingo","null","stimuli\EXEMPLAR\USED\Emitt1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","171","2.0.0","264997","p6labg5etft","flamingo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
