"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","47","2.0.0","102986","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Emoney1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","48","2.0.0","103489","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","49","2.0.0","105492","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sdrum2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","50","2.0.0","105995","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","51","2.0.0","107999","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Escroll2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","52","2.0.0","108502","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","53","2.0.0","110506","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Ecake2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","54","2.0.0","111008","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","55","2.0.0","113012","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Emoney1.jpg","","","","","Memory","true","null","","","",""
"","null","html-keyboard-response","56","2.0.0","113514","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","57","2.0.0","115516","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Spie2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","58","2.0.0","116019","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","59","2.0.0","118023","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Seggplant1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","60","2.0.0","118525","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","61","2.0.0","120528","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sdresser2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","62","2.0.0","121030","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","63","2.0.0","123034","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Eballoon1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","64","2.0.0","123537","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","65","2.0.0","125540","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sschoolbag1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","66","2.0.0","126043","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","67","2.0.0","128047","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Speppers1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","68","2.0.0","128549","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","69","2.0.0","130555","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Eglobe1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","70","2.0.0","131057","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
